date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:59:45	69447/69447	---M--	200	added ('OK')	image/png	etag:%2210f47-60484b28622d9%22	http://buffetlumlua.com/assets/images/bg-feedback.png	./dangquangminh/buffet_2/buffetlumlua.com/assets/images/bg-feedback.png	(from http://buffetlumlua.com/assets/caches/201dc2f53490ae9b45ddd7f5eb4d5311.css?v=1745748144)
13:59:49	16186/16186	---M--	200	added ('OK')	image/png	etag:%223f3a-60484b28b1094%22	http://buffetlumlua.com/assets/images/bg-item-fb.png	./dangquangminh/buffet_2/buffetlumlua.com/assets/images/bg-item-fb.png	(from http://buffetlumlua.com/assets/caches/201dc2f53490ae9b45ddd7f5eb4d5311.css?v=1745748144)
13:59:51	1555/1555	---M--	200	added ('OK')	image/png	etag:%22613-60484b2922519%22	http://buffetlumlua.com/assets/images/img4.png	./dangquangminh/buffet_2/buffetlumlua.com/assets/images/img4.png	(from http://buffetlumlua.com/assets/caches/201dc2f53490ae9b45ddd7f5eb4d5311.css?v=1745748144)
13:59:54	298030/298030	---M--	200	added ('OK')	image/png	etag:%2248c2e-60484b28dd786%22	http://buffetlumlua.com/assets/images/bg-pro.png	./dangquangminh/buffet_2/buffetlumlua.com/assets/images/bg-pro.png	(from http://buffetlumlua.com/assets/caches/201dc2f53490ae9b45ddd7f5eb4d5311.css?v=1745748144)
13:59:54	1216884/1216884	---M--	200	added ('OK')	application/x-font-ttf	etag:%22129174-60484b55fa6ca%22	http://buffetlumlua.com/assets/fonts/awesome/fa-thin-100.ttf	./dangquangminh/buffet_2/buffetlumlua.com/assets/fonts/awesome/fa-thin-100.ttf	(from http://buffetlumlua.com/assets/caches/201dc2f53490ae9b45ddd7f5eb4d5311.css?v=1745748144)
14:00:12	92471/92471	---M--	200	added ('OK')	image/png	etag:%2216937-60484b2922519%22	http://buffetlumlua.com/assets/images/img3.png	./dangquangminh/buffet_2/buffetlumlua.com/assets/images/img3.png	(from http://buffetlumlua.com/assets/caches/201dc2f53490ae9b45ddd7f5eb4d5311.css?v=1745748144)
14:00:14	5681/5681	---M--	200	added ('OK')	image/png	etag:%221631-60484b289fb3b%22	http://buffetlumlua.com/assets/images/bg-form.png	./dangquangminh/buffet_2/buffetlumlua.com/assets/images/bg-form.png	(from http://buffetlumlua.com/assets/caches/201dc2f53490ae9b45ddd7f5eb4d5311.css?v=1745748144)
14:00:35	113231/113231	---M--	200	added ('OK')	image/png	etag:%221ba4f-60484b288b702%22	http://buffetlumlua.com/assets/images/bg-footer.png	./dangquangminh/buffet_2/buffetlumlua.com/assets/images/bg-footer.png	(from http://buffetlumlua.com/assets/caches/201dc2f53490ae9b45ddd7f5eb4d5311.css?v=1745748144)
14:03:50	302648/302648	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2249e38-60484b2804ea4%22	http://buffetlumlua.com/assets/fonts/Montserrat-Bold.eot?	./dangquangminh/buffet_2/buffetlumlua.com/assets/fonts/Montserrat-Boldd41d.eot	(from http://buffetlumlua.com/assets/caches/201dc2f53490ae9b45ddd7f5eb4d5311.css?v=1745748144)
14:04:20	302184/302184	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2249c68-60484b2824a76%22	http://buffetlumlua.com/assets/fonts/Montserrat-SemiBold.eot?	./dangquangminh/buffet_2/buffetlumlua.com/assets/fonts/Montserrat-SemiBoldd41d.eot	(from http://buffetlumlua.com/assets/caches/201dc2f53490ae9b45ddd7f5eb4d5311.css?v=1745748144)
14:04:25	26752/26752	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%226880-60484b27e6a43%22	http://buffetlumlua.com/assets/fonts/Independence.eot?	./dangquangminh/buffet_2/buffetlumlua.com/assets/fonts/Independenced41d.eot	(from http://buffetlumlua.com/assets/caches/201dc2f53490ae9b45ddd7f5eb4d5311.css?v=1745748144)
14:07:50	33742/33742	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20May%202025%2007:07:13%20GMT	http://buffetlumlua.com/cua	./dangquangminh/buffet_2/buffetlumlua.com/cua.html	(from http://buffetlumlua.com/san-pham)
14:07:52	33847/33847	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20May%202025%2007:07:50%20GMT	http://buffetlumlua.com/hai-san	./dangquangminh/buffet_2/buffetlumlua.com/hai-san.html	(from http://buffetlumlua.com/san-pham)
14:07:54	33853/33853	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20May%202025%2007:07:52%20GMT	http://buffetlumlua.com/cua-bien	./dangquangminh/buffet_2/buffetlumlua.com/cua-bien.html	(from http://buffetlumlua.com/san-pham)
14:07:56	33988/33988	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20May%202025%2007:07:54%20GMT	http://buffetlumlua.com/hau-chen-nuong	./dangquangminh/buffet_2/buffetlumlua.com/hau-chen-nuong.html	(from http://buffetlumlua.com/san-pham)
14:07:58	34044/34044	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20May%202025%2007:07:56%20GMT	http://buffetlumlua.com/cua-bien-an-tha-ga	./dangquangminh/buffet_2/buffetlumlua.com/cua-bien-an-tha-ga.html	(from http://buffetlumlua.com/san-pham)
14:08:00	33988/33988	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20May%202025%2007:07:58%20GMT	http://buffetlumlua.com/so-huyet-va-hau	./dangquangminh/buffet_2/buffetlumlua.com/so-huyet-va-hau.html	(from http://buffetlumlua.com/san-pham)
14:08:02	33799/33799	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20May%202025%2007:08:00%20GMT	http://buffetlumlua.com/oc-sao	./dangquangminh/buffet_2/buffetlumlua.com/oc-sao.html	(from http://buffetlumlua.com/san-pham)
14:08:04	33884/33884	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20May%202025%2007:08:02%20GMT	http://buffetlumlua.com/gan-bo-ham	./dangquangminh/buffet_2/buffetlumlua.com/gan-bo-ham.html	(from http://buffetlumlua.com/san-pham)
14:08:06	34255/34255	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20May%202025%2007:08:04%20GMT	http://buffetlumlua.com/com-chien-mi-sao-va-sup	./dangquangminh/buffet_2/buffetlumlua.com/com-chien-mi-sao-va-sup.html	(from http://buffetlumlua.com/san-pham)
14:08:08	33896/33896	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20May%202025%2007:08:06%20GMT	http://buffetlumlua.com/rau-kep-thit-nuong	./dangquangminh/buffet_2/buffetlumlua.com/rau-kep-thit-nuong.html	(from http://buffetlumlua.com/san-pham)
14:08:10	33804/33804	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20May%202025%2007:08:08%20GMT	http://buffetlumlua.com/thit-bbq	./dangquangminh/buffet_2/buffetlumlua.com/thit-bbq.html	(from http://buffetlumlua.com/san-pham)
14:08:12	33905/33905	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20May%202025%2007:08:10%20GMT	http://buffetlumlua.com/quay-gia-vi	./dangquangminh/buffet_2/buffetlumlua.com/quay-gia-vi.html	(from http://buffetlumlua.com/san-pham)
14:08:14	33887/33887	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20May%202025%2007:08:12%20GMT	http://buffetlumlua.com/che-rau-cau	./dangquangminh/buffet_2/buffetlumlua.com/che-rau-cau.html	(from http://buffetlumlua.com/san-pham)
14:08:16	34057/34057	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20May%202025%2007:08:14%20GMT	http://buffetlumlua.com/trai-cay-theo-mua	./dangquangminh/buffet_2/buffetlumlua.com/trai-cay-theo-mua.html	(from http://buffetlumlua.com/san-pham)
14:08:18	34158/34158	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20May%202025%2007:08:16%20GMT	http://buffetlumlua.com/trai-cay-trang-mieng	./dangquangminh/buffet_2/buffetlumlua.com/trai-cay-trang-mieng.html	(from http://buffetlumlua.com/san-pham)
14:08:20	33939/33939	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20May%202025%2007:08:18%20GMT	http://buffetlumlua.com/banh-dan-gian	./dangquangminh/buffet_2/buffetlumlua.com/banh-dan-gian.html	(from http://buffetlumlua.com/san-pham)
14:08:20	34262/34262	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20May%202025%2007:08:20%20GMT	http://buffetlumlua.com/hai-san-duoc-che-bien	./dangquangminh/buffet_2/buffetlumlua.com/hai-san-duoc-che-bien.html	(from http://buffetlumlua.com/san-pham)
14:11:10	33743/33743	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20May%202025%2007:11:10%20GMT	http://buffetlumlua.com/bo-kho	./dangquangminh/buffet_2/buffetlumlua.com/bo-kho.html	(from http://buffetlumlua.com/san-pham)
14:11:11	34093/34093	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20May%202025%2007:11:11%20GMT	http://buffetlumlua.com/cac-mon-cho-tre-em	./dangquangminh/buffet_2/buffetlumlua.com/cac-mon-cho-tre-em.html	(from http://buffetlumlua.com/san-pham)
14:11:12	41816/41816	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20May%202025%2007:11:12%20GMT	http://buffetlumlua.com/san-pham?p=2	./dangquangminh/buffet_2/buffetlumlua.com/san-pham905b.html	(from http://buffetlumlua.com/san-pham)
14:11:13	33054/33054	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20May%202025%2007:11:13%20GMT	http://buffetlumlua.com/san-pham?p=3	./dangquangminh/buffet_2/buffetlumlua.com/san-pham2207.html	(from http://buffetlumlua.com/san-pham)
14:11:16	37080/37080	---MC-	200	added ('OK')	image/png	date:Sun,%2018%20May%202025%2007:11:14%20GMT	http://buffetlumlua.com/thumbs/310x315x1/assets/images/noimage.png	./dangquangminh/buffet_2/buffetlumlua.com/thumbs/310x315x1/assets/images/noimage.png	(from http://buffetlumlua.com/album)
14:11:17	46/46	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20May%202025%2007:11:16%20GMT	http://buffetlumlua.com/thumbs/540x540x2/upload/seopage/poduct-9-6725-3063.jpg	./dangquangminh/buffet_2/buffetlumlua.com/thumbs/540x540x2/upload/seopage/poduct-9-6725-3063.html	(from http://buffetlumlua.com/lien-he)
14:11:36	63407/63407	---MC-	200	added ('OK')	image/png	date:Sun,%2018%20May%202025%2007:11:19%20GMT	http://buffetlumlua.com/thumbs/540x540x1/assets/images/noimage.png	./dangquangminh/buffet_2/buffetlumlua.com/thumbs/540x540x1/assets/images/noimage.png	(from http://buffetlumlua.com/bo-cuon)
14:11:37	34345/34345	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20May%202025%2007:11:36%20GMT	http://buffetlumlua.com/bo-cuon?p=2	./dangquangminh/buffet_2/buffetlumlua.com/bo-cuon905b.html	(from http://buffetlumlua.com/bo-cuon)
14:11:38	34631/34631	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20May%202025%2007:11:37%20GMT	http://buffetlumlua.com/bo-cuon?p=3	./dangquangminh/buffet_2/buffetlumlua.com/bo-cuon2207.html	(from http://buffetlumlua.com/bo-cuon)
14:11:39	34631/34631	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20May%202025%2007:11:38%20GMT	http://buffetlumlua.com/bo-cuon?p=4	./dangquangminh/buffet_2/buffetlumlua.com/bo-cuon5c7e.html	(from http://buffetlumlua.com/bo-cuon)
14:11:41	34075/34075	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20May%202025%2007:11:39%20GMT	http://buffetlumlua.com/bo-cuon?p=5	./dangquangminh/buffet_2/buffetlumlua.com/bo-cuonc471.html	(from http://buffetlumlua.com/bo-cuon)
14:11:42	34100/34100	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20May%202025%2007:11:41%20GMT	http://buffetlumlua.com/bo-cuon?p=6	./dangquangminh/buffet_2/buffetlumlua.com/bo-cuon42dc.html	(from http://buffetlumlua.com/bo-cuon)
14:11:43	28779/28779	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20May%202025%2007:11:42%20GMT	http://buffetlumlua.com/bo-cuon?p=7	./dangquangminh/buffet_2/buffetlumlua.com/bo-cuonc4f7.html	(from http://buffetlumlua.com/bo-cuon)
14:11:47	223642/223642	---M--	200	added ('OK')	image/jpeg	etag:%223699a-60e5d14b79420%22	http://buffetlumlua.com/watermark/product/540x540x1/upload/product/cb94c5eb-69fc-478b-98bd-d758917538bb-6923.jpeg	./dangquangminh/buffet_2/buffetlumlua.com/watermark/product/540x540x1/upload/product/cb94c5eb-69fc-478b-98bd-d758917538bb-6923.jpg	(from http://buffetlumlua.com/bo-cuon)
14:12:06	184729/184729	---MC-	200	added ('OK')	image/jpeg	date:Sun,%2018%20May%202025%2007:11:17%20GMT	http://buffetlumlua.com/thumbs/600x400x2/upload/product/cb94c5eb-69fc-478b-98bd-d758917538bb-6923.jpeg	./dangquangminh/buffet_2/buffetlumlua.com/thumbs/600x400x2/upload/product/cb94c5eb-69fc-478b-98bd-d758917538bb-6923.jpg	(from http://buffetlumlua.com/bo-cuon)
14:12:06	89293/89293	---MC-	200	added ('OK')	image/jpeg	date:Sun,%2018%20May%202025%2007:11:43%20GMT	http://buffetlumlua.com/thumbs/415x415x2/upload/product/21dfe799-5639-4b9f-bfd7-c55fdc904e86-1419.jpeg	./dangquangminh/buffet_2/buffetlumlua.com/thumbs/415x415x2/upload/product/21dfe799-5639-4b9f-bfd7-c55fdc904e86-1419.jpg	(from http://buffetlumlua.com/heo)
14:12:07	34195/34195	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20May%202025%2007:12:06%20GMT	http://buffetlumlua.com/heo?p=2	./dangquangminh/buffet_2/buffetlumlua.com/heo905b.html	(from http://buffetlumlua.com/heo)
14:12:08	34481/34481	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20May%202025%2007:12:07%20GMT	http://buffetlumlua.com/heo?p=3	./dangquangminh/buffet_2/buffetlumlua.com/heo2207.html	(from http://buffetlumlua.com/heo)
14:12:09	186398/186398	---M--	200	added ('OK')	image/jpeg	etag:%222d81e-60e995d36b430%22	http://buffetlumlua.com/watermark/product/540x540x1/upload/product/21dfe799-5639-4b9f-bfd7-c55fdc904e86-1419.jpeg	./dangquangminh/buffet_2/buffetlumlua.com/watermark/product/540x540x1/upload/product/21dfe799-5639-4b9f-bfd7-c55fdc904e86-1419.jpg	(from http://buffetlumlua.com/heo)
14:12:09	34481/34481	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20May%202025%2007:12:08%20GMT	http://buffetlumlua.com/heo?p=4	./dangquangminh/buffet_2/buffetlumlua.com/heo5c7e.html	(from http://buffetlumlua.com/heo)
14:12:10	33925/33925	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20May%202025%2007:12:09%20GMT	http://buffetlumlua.com/heo?p=5	./dangquangminh/buffet_2/buffetlumlua.com/heoc471.html	(from http://buffetlumlua.com/heo)
14:12:11	33993/33993	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20May%202025%2007:12:10%20GMT	http://buffetlumlua.com/heo?p=6	./dangquangminh/buffet_2/buffetlumlua.com/heo42dc.html	(from http://buffetlumlua.com/heo)
14:12:12	28637/28637	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20May%202025%2007:12:11%20GMT	http://buffetlumlua.com/heo?p=7	./dangquangminh/buffet_2/buffetlumlua.com/heoc4f7.html	(from http://buffetlumlua.com/heo)
14:13:33	347198/347198	---M--	200	added ('OK')	image/jpeg	etag:%2254c3e-60fdc2b1b3bf1%22	http://buffetlumlua.com/watermark/product/540x540x1/upload/product/img20231029183751-3953.jpg	./dangquangminh/buffet_2/buffetlumlua.com/watermark/product/540x540x1/upload/product/img20231029183751-3953.jpg	(from http://buffetlumlua.com/15-loai-oc-khac-nhau)
14:14:01	754420/754420	---MC-	200	added ('OK')	image/jpeg	date:Sun,%2018%20May%202025%2007:11:16%20GMT	http://buffetlumlua.com/thumbs/1080x1440x2/upload/seopage/z46089959057263b9a501eac0b6916c32f1a8570083a67-5544.jpg	./dangquangminh/buffet_2/buffetlumlua.com/thumbs/1080x1440x2/upload/seopage/z46089959057263b9a501eac0b6916c32f1a8570083a67-5544.jpg	(from http://buffetlumlua.com/tin-tuc)
14:14:13	34668/34668	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20May%202025%2007:12:14%20GMT	http://buffetlumlua.com/15-loai-oc-khac-nhau?p=2	./dangquangminh/buffet_2/buffetlumlua.com/15-loai-oc-khac-nhau905b.html	(from http://buffetlumlua.com/15-loai-oc-khac-nhau)
14:17:11	34821/34821	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20May%202025%2007:17:10%20GMT	http://buffetlumlua.com/15-loai-oc-khac-nhau?p=4	./dangquangminh/buffet_2/buffetlumlua.com/15-loai-oc-khac-nhau5c7e.html	(from http://buffetlumlua.com/15-loai-oc-khac-nhau)
14:17:11	34436/34436	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20May%202025%2007:17:11%20GMT	http://buffetlumlua.com/15-loai-oc-khac-nhau?p=5	./dangquangminh/buffet_2/buffetlumlua.com/15-loai-oc-khac-nhauc471.html	(from http://buffetlumlua.com/15-loai-oc-khac-nhau)
14:17:12	34432/34432	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20May%202025%2007:17:12%20GMT	http://buffetlumlua.com/15-loai-oc-khac-nhau?p=6	./dangquangminh/buffet_2/buffetlumlua.com/15-loai-oc-khac-nhau42dc.html	(from http://buffetlumlua.com/15-loai-oc-khac-nhau)
14:17:13	29076/29076	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20May%202025%2007:17:13%20GMT	http://buffetlumlua.com/15-loai-oc-khac-nhau?p=7	./dangquangminh/buffet_2/buffetlumlua.com/15-loai-oc-khac-nhauc4f7.html	(from http://buffetlumlua.com/15-loai-oc-khac-nhau)
14:17:50	293143/293143	---M--	200	added ('OK')	image/jpeg	etag:%2247917-6100cfd55b3fe%22	http://buffetlumlua.com/watermark/product/540x540x1/upload/product/img20231029183646-8490.jpg	./dangquangminh/buffet_2/buffetlumlua.com/watermark/product/540x540x1/upload/product/img20231029183646-8490.jpg	(from http://buffetlumlua.com/10-loai-hai-san-duoc-che-bien-gia-vi)
14:18:14	35245/35245	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20May%202025%2007:17:16%20GMT	http://buffetlumlua.com/10-loai-hai-san-duoc-che-bien-gia-vi?p=2	./dangquangminh/buffet_2/buffetlumlua.com/10-loai-hai-san-duoc-che-bien-gia-vi905b.html	(from http://buffetlumlua.com/10-loai-hai-san-duoc-che-bien-gia-vi)
14:18:16	35364/35364	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20May%202025%2007:18:14%20GMT	http://buffetlumlua.com/10-loai-hai-san-duoc-che-bien-gia-vi?p=3	./dangquangminh/buffet_2/buffetlumlua.com/10-loai-hai-san-duoc-che-bien-gia-vi2207.html	(from http://buffetlumlua.com/10-loai-hai-san-duoc-che-bien-gia-vi)
14:18:16	35398/35398	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20May%202025%2007:18:15%20GMT	http://buffetlumlua.com/10-loai-hai-san-duoc-che-bien-gia-vi?p=4	./dangquangminh/buffet_2/buffetlumlua.com/10-loai-hai-san-duoc-che-bien-gia-vi5c7e.html	(from http://buffetlumlua.com/10-loai-hai-san-duoc-che-bien-gia-vi)
14:18:18	35013/35013	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20May%202025%2007:18:16%20GMT	http://buffetlumlua.com/10-loai-hai-san-duoc-che-bien-gia-vi?p=5	./dangquangminh/buffet_2/buffetlumlua.com/10-loai-hai-san-duoc-che-bien-gia-vic471.html	(from http://buffetlumlua.com/10-loai-hai-san-duoc-che-bien-gia-vi)
14:18:18	35009/35009	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20May%202025%2007:18:18%20GMT	http://buffetlumlua.com/10-loai-hai-san-duoc-che-bien-gia-vi?p=6	./dangquangminh/buffet_2/buffetlumlua.com/10-loai-hai-san-duoc-che-bien-gia-vi42dc.html	(from http://buffetlumlua.com/10-loai-hai-san-duoc-che-bien-gia-vi)
14:18:20	29621/29621	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20May%202025%2007:18:19%20GMT	http://buffetlumlua.com/10-loai-hai-san-duoc-che-bien-gia-vi?p=7	./dangquangminh/buffet_2/buffetlumlua.com/10-loai-hai-san-duoc-che-bien-gia-vic4f7.html	(from http://buffetlumlua.com/10-loai-hai-san-duoc-che-bien-gia-vi)
14:19:34	307736/307736	---M--	200	added ('OK')	image/jpeg	etag:%224b218-60fee3be46e7e%22	http://buffetlumlua.com/watermark/product/540x540x1/upload/product/img20231029183606-8351.jpg	./dangquangminh/buffet_2/buffetlumlua.com/watermark/product/540x540x1/upload/product/img20231029183606-8351.jpg	(from http://buffetlumlua.com/mon-chien-xao)
14:19:46	34453/34453	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20May%202025%2007:18:23%20GMT	http://buffetlumlua.com/mon-chien-xao?p=2	./dangquangminh/buffet_2/buffetlumlua.com/mon-chien-xao905b.html	(from http://buffetlumlua.com/mon-chien-xao)
14:19:48	34798/34798	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20May%202025%2007:19:46%20GMT	http://buffetlumlua.com/mon-chien-xao?p=3	./dangquangminh/buffet_2/buffetlumlua.com/mon-chien-xao2207.html	(from http://buffetlumlua.com/mon-chien-xao)
14:19:50	34606/34606	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20May%202025%2007:19:48%20GMT	http://buffetlumlua.com/mon-chien-xao?p=4	./dangquangminh/buffet_2/buffetlumlua.com/mon-chien-xao5c7e.html	(from http://buffetlumlua.com/mon-chien-xao)
14:19:52	34221/34221	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20May%202025%2007:19:50%20GMT	http://buffetlumlua.com/mon-chien-xao?p=5	./dangquangminh/buffet_2/buffetlumlua.com/mon-chien-xaoc471.html	(from http://buffetlumlua.com/mon-chien-xao)
14:19:54	34217/34217	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20May%202025%2007:19:52%20GMT	http://buffetlumlua.com/mon-chien-xao?p=6	./dangquangminh/buffet_2/buffetlumlua.com/mon-chien-xao42dc.html	(from http://buffetlumlua.com/mon-chien-xao)
14:19:56	28875/28875	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20May%202025%2007:19:54%20GMT	http://buffetlumlua.com/mon-chien-xao?p=7	./dangquangminh/buffet_2/buffetlumlua.com/mon-chien-xaoc4f7.html	(from http://buffetlumlua.com/mon-chien-xao)
14:20:32	298988/298988	---M--	200	added ('OK')	image/jpeg	etag:%2248fec-610164c7f1b77%22	http://buffetlumlua.com/watermark/product/540x540x1/upload/product/img20231029183610-3914.jpg	./dangquangminh/buffet_2/buffetlumlua.com/watermark/product/540x540x1/upload/product/img20231029183610-3914.jpg	(from http://buffetlumlua.com/cac-mon-goi-an-kem)
14:21:48	1403259/1403259	---MC-	200	added ('OK')	image/jpeg	date:Sun,%2018%20May%202025%2007:17:14%20GMT	http://buffetlumlua.com/thumbs/1200x1600x2/upload/product/img20231029183646-8490.jpg	./dangquangminh/buffet_2/buffetlumlua.com/thumbs/1200x1600x2/upload/product/img20231029183646-8490.jpg	(from http://buffetlumlua.com/10-loai-hai-san-duoc-che-bien-gia-vi)
14:22:22	34630/34630	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20May%202025%2007:20:32%20GMT	http://buffetlumlua.com/cac-mon-goi-an-kem?p=2	./dangquangminh/buffet_2/buffetlumlua.com/cac-mon-goi-an-kem905b.html	(from http://buffetlumlua.com/cac-mon-goi-an-kem)
14:22:24	34925/34925	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20May%202025%2007:22:22%20GMT	http://buffetlumlua.com/cac-mon-goi-an-kem?p=3	./dangquangminh/buffet_2/buffetlumlua.com/cac-mon-goi-an-kem2207.html	(from http://buffetlumlua.com/cac-mon-goi-an-kem)
14:22:26	34783/34783	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20May%202025%2007:22:24%20GMT	http://buffetlumlua.com/cac-mon-goi-an-kem?p=4	./dangquangminh/buffet_2/buffetlumlua.com/cac-mon-goi-an-kem5c7e.html	(from http://buffetlumlua.com/cac-mon-goi-an-kem)
14:22:28	34398/34398	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20May%202025%2007:22:26%20GMT	http://buffetlumlua.com/cac-mon-goi-an-kem?p=5	./dangquangminh/buffet_2/buffetlumlua.com/cac-mon-goi-an-kemc471.html	(from http://buffetlumlua.com/cac-mon-goi-an-kem)
14:22:30	34394/34394	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20May%202025%2007:22:28%20GMT	http://buffetlumlua.com/cac-mon-goi-an-kem?p=6	./dangquangminh/buffet_2/buffetlumlua.com/cac-mon-goi-an-kem42dc.html	(from http://buffetlumlua.com/cac-mon-goi-an-kem)
14:22:32	29042/29042	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20May%202025%2007:22:30%20GMT	http://buffetlumlua.com/cac-mon-goi-an-kem?p=7	./dangquangminh/buffet_2/buffetlumlua.com/cac-mon-goi-an-kemc4f7.html	(from http://buffetlumlua.com/cac-mon-goi-an-kem)
14:23:08	290424/290424	---M--	200	added ('OK')	image/jpeg	etag:%2246e78-6109bb9c3bd52%22	http://buffetlumlua.com/watermark/product/540x540x1/upload/product/3f21ddc6-fc21-49db-9692-381bdc60a5f6-4802.jpeg	./dangquangminh/buffet_2/buffetlumlua.com/watermark/product/540x540x1/upload/product/3f21ddc6-fc21-49db-9692-381bdc60a5f6-4802.jpg	(from http://buffetlumlua.com/che)
14:23:10	34213/34213	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20May%202025%2007:23:08%20GMT	http://buffetlumlua.com/che?p=2	./dangquangminh/buffet_2/buffetlumlua.com/che905b.html	(from http://buffetlumlua.com/che)
14:23:11	34499/34499	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20May%202025%2007:23:10%20GMT	http://buffetlumlua.com/che?p=3	./dangquangminh/buffet_2/buffetlumlua.com/che2207.html	(from http://buffetlumlua.com/che)
14:23:12	34499/34499	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20May%202025%2007:23:11%20GMT	http://buffetlumlua.com/che?p=4	./dangquangminh/buffet_2/buffetlumlua.com/che5c7e.html	(from http://buffetlumlua.com/che)
14:23:13	33943/33943	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20May%202025%2007:23:12%20GMT	http://buffetlumlua.com/che?p=5	./dangquangminh/buffet_2/buffetlumlua.com/chec471.html	(from http://buffetlumlua.com/che)
14:23:14	33968/33968	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20May%202025%2007:23:13%20GMT	http://buffetlumlua.com/che?p=6	./dangquangminh/buffet_2/buffetlumlua.com/che42dc.html	(from http://buffetlumlua.com/che)
14:23:15	28693/28693	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20May%202025%2007:23:14%20GMT	http://buffetlumlua.com/che?p=7	./dangquangminh/buffet_2/buffetlumlua.com/chec4f7.html	(from http://buffetlumlua.com/che)
14:24:08	1525765/1525765	---MC-	200	added ('OK')	image/jpeg	date:Sun,%2018%20May%202025%2007:18:20%20GMT	http://buffetlumlua.com/thumbs/1200x1600x2/upload/product/img20231029183606-8351.jpg	./dangquangminh/buffet_2/buffetlumlua.com/thumbs/1200x1600x2/upload/product/img20231029183606-8351.jpg	(from http://buffetlumlua.com/mon-chien-xao)
